"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Arceus V","165","Brilliant Stars","6.14","-17.00","-2.77",-17,"-2.77",-6.14,"-1.00",2022,"ENGLISH","0.80",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.71","-8.06","10.52","2.08","-6.14","12.78","5.25","10.41","32.25"
"Arceus V","166","Brilliant Stars","25.38","-17.00","-0.67",-17,"-0.67",28.58,"1.13",2022,"ENGLISH","0.75",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.46","14.45","37.00","2.11","28.58","53.63","2.41","34.96","61.13"
"Arceus VSTAR","176","Brilliant Stars","10.73","-17.00","-1.58",-17,"-1.58",7.26,"0.68",2022,"ENGLISH","0.66",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.98","-8.08","10.50","2.66","7.26","28.54","3.98","19.34","42.75"
"Arceus VSTAR","184","Brilliant Stars","12.80","-17.00","-1.33",-4.25,"-0.33",-1.28,"-0.10",2022,"ENGLISH","0.95",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.95","4.25","25.00","1.17","-4.25","15.00","1.45","-1.28","18.50","2.77","13.17","35.49"
"Arceus VSTAR","123","Brilliant Stars","8.96","-17.00","-1.90",-6.16,"-0.69",-6.16,"-0.69",2022,"ENGLISH","1.18",0,0,0,0,0,0,0,"-17.00",0,"1.73","-3.83","15.50","1.73","-3.83","15.50","1.42","-6.15","12.76","1.42","-6.16","12.75","5.58","25.50","50.00"
"Charizard V","153","Brilliant Stars","16.55","-17.00","-1.03",0.44,"0.03",13.81,"0.83",2022,"ENGLISH","1.42",0,0,0,0,0,0,0,"-17.00",0,"2.72","21.25","45.00","1.24","0.44","20.52","2.06","11.92","34.02","2.19","13.81","36.25","4.11","40.80","68.00"
"Charizard V","154","Brilliant Stars","118.69","-17.00","-0.14",85,"0.72",92.43,"0.78",2022,"ENGLISH","0.89",0,0,0,0,0,0,0,"-17.00",0,"1.13","96.53","133.56","1.20","103.86","142.19","1.01","85.00","120.00","1.08","92.43","128.75","2.29","213.92","271.67"
"Charizard VSTAR","174","Brilliant Stars","52.80","-17.00","-0.32",39.52,"0.75",39.52,"0.75",2022,"ENGLISH","0.98",0,0,0,0,0,0,0,"-17.00",0,"0.98","27.20","52.00","1.53","51.85","81.00","1.27","40.12","67.20","1.26","39.52","66.50","2.60","99.87","137.49"
"Charizard VSTAR","018","Brilliant Stars","5.97","-17.00","-2.85",-8.93,"-1.50",3.82,"0.64",2022,"ENGLISH","1.01",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.59","-8.93","9.50","1.76","-8.08","10.50","4.10","3.82","24.50","6.70","17.00","40.00"
"Galarian Articuno V","181","Brilliant Stars","6.36","-17.00","-2.67",-17,"-2.67",-3.51,"-0.55",2022,"ENGLISH","0.91",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.25","-4.84","14.31","2.50","-3.51","15.87","6.12","16.10","38.94"
"Galarian Moltres V","183","Brilliant Stars","10.43","-17.00","-1.63",-1.28,"-0.12",11.05,"1.06",2022,"ENGLISH","1.08",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.77","-1.28","18.50","1.92","0.00","20.00","3.16","11.05","33.00","4.75","25.13","49.57"
"Galarian Zapdos V","182","Brilliant Stars","6.95","-17.00","-2.45",-17,"-2.45",-4.25,"-0.61",2022,"ENGLISH","0.85",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.97","-5.35","13.71","2.16","-4.25","15.00","7.91","29.75","55.00"
"Gloria","TG26","Brilliant Stars","6.17","-17.00","-2.76",-17,"-2.76",-8.08,"-1.31",2022,"ENGLISH","1.27",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"4.05","4.25","25.00","1.70","-8.08","10.50","5.55","12.11","34.25"
"Honchkrow V","162","Brilliant Stars","6.54","-17.00","-2.60",-3.83,"-0.59",-0.64,"-0.10",2022,"ENGLISH","1.44",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"2.37","-3.83","15.50","3.13","0.43","20.50","2.94","-0.64","19.25","5.20","11.90","34.00"
"Lumineon V","156","Brilliant Stars","13.22","-17.00","-1.29",-17,"-1.29",-4.25,"-0.32",2022,"ENGLISH","0.71",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.25","-2.97","16.50","1.13","-4.25","15.00","3.39","21.11","44.84"
"Magma Basin","185","Brilliant Stars","6.72","-17.00","-2.53",-17,"-2.53",0.82,"0.12",2022,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.12","0.82","20.97","3.87","5.10","26.00"
"Marnie's Pride","171","Brilliant Stars","8.36","-17.00","-2.03",-2.97,"-0.36",1.05,"0.13",2022,"ENGLISH","1.21",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"2.45","0.43","20.50","1.97","-2.97","16.50","2.54","1.05","21.24","5.68","23.38","47.50"
"Mimikyu V","TG16","Brilliant Stars","10.94","-17.00","-1.55",-4.25,"-0.39",-3.83,"-0.35",2022,"ENGLISH","1.29",0,0,0,0,0,0,0,"-17.00",0,"1.37","-4.25","15.00","2.60","7.18","28.45","1.37","-4.25","15.00","1.42","-3.83","15.50","4.28","22.77","46.79"
"Mimikyu VMAX","TG17","Brilliant Stars","11.86","-17.00","-1.43",-17,"-1.43",3.82,"0.32",2022,"ENGLISH","0.74",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.38","-3.10","16.35","2.07","3.82","24.50","3.79","21.24","44.99"
"Pikachu V","157","Brilliant Stars","5.18","-17.00","-3.28",-17,"-3.28",2.22,"0.43",2022,"ENGLISH","1.13",0,0,0,0,0,0,0,"-17.00",0,"1.64","-9.78","8.50",0,"-17.00",0,"2.22","-7.22","11.50","4.37","2.22","22.61","10.62","29.74","54.99"
"Raichu V","158","Brilliant Stars","5.19","-17.00","-3.28",-17,"-3.28",-3.4,"-0.66",2022,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.08","-3.40","16.00","7.31","15.26","37.95"
"Raikou V","048","Brilliant Stars","6.01","-17.00","-2.83",-17,"-2.83",-7.22,"-1.20",2022,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.08","-6.38","12.50","1.91","-7.22","11.50"
"Rapid Strike Urshifu VMAX","TG21","Brilliant Stars","6.58","-17.00","-2.58",-17,"-2.58",-2.97,"-0.45",2022,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.51","-2.97","16.50","6.08","16.99","39.99"
"Sylveon V","TG14","Brilliant Stars","13.35","-17.00","-1.27",-17,"-1.27",2.33,"0.17",2022,"ENGLISH","0.80",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.69","2.13","22.50","1.70","2.33","22.75","3.32","20.71","44.36"
"Sylveon VMAX","TG15","Brilliant Stars","14.87","-17.00","-1.14",-8.08,"-0.54",5.1,"0.34",2022,"ENGLISH","0.77",0,0,0,0,0,0,0,"-17.00",0,"0.65","-8.84","9.60","0.71","-8.08","10.50","1.28","-0.85","19.00","1.75","5.10","26.00","3.19","23.37","47.49"
"Ultra Ball","186","Brilliant Stars","29.57","-17.00","-0.57",-17,"-0.57",4.25,"0.14",2022,"ENGLISH","0.49",0,0,0,0,0,0,0,"-17.00",0,"0.14","-13.39","4.25",0,"-17.00",0,"0.49","-4.68","14.50","0.85","4.25","25.00","1.35","16.99","39.99"
"Umbreon V","TG22","Brilliant Stars","15.30","-17.00","-1.11",-17,"-1.11",3.39,"0.22",2022,"ENGLISH","0.56",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.52","-10.18","8.02","1.57","3.39","23.99","3.38","27.00","51.77"
"Umbreon VMAX","TG23","Brilliant Stars","20.87","-17.00","-0.81",2.13,"0.10",12.74,"0.61",2022,"ENGLISH","0.89",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.08","2.13","22.50","1.66","12.50","34.71","1.68","12.74","34.99","2.75","31.74","57.34"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Ivysaur","002","Bulbasaur Quarter Deck","7.43","-17.00","-2.29",-17,"-2.29",4.64,"0.62",2005,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.42","4.64","25.46","4.13","9.13","30.74"
"Raichu","005","Bulbasaur Quarter Deck","14.99","-17.00","-1.13",-17,"-1.13",20.88,"1.39",2005,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"4.67","42.50","70.00","2.97","20.88","44.56"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Alolan Muk GX Secret","157","Burning Shadows","12.05","-17.00","-1.41",-8.93,"-0.74",-2.27,"-0.19",2017,"ENGLISH","0.91",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.79","-8.93","9.50","2.07","4.17","24.91","1.44","-2.27","17.33","6.76","52.27","81.50"
"Charizard GX","20","Burning Shadows","10.49","-17.00","-1.62",-5.01,"-0.48",2.27,"0.22",2017,"ENGLISH","1.16",0,0,0,0,0,0,"1.38","-4.68","14.50","0.62","-11.48","6.50","1.86","-0.43","19.50","1.34","-5.01","14.11","2.16","2.27","22.67","7.01","45.49","73.51"
"Charizard GX Secret","150","Burning Shadows","391.50","-17.00","-0.04",153,"0.39",361.25,"0.92",2017,"ENGLISH","0.58","0.31","0.18","0.43","169.99",0,0,"0.40","117.72","158.50","0.57","171.11","221.30","0.51","153.00","200.00","0.72","222.70","282.00","1.14","361.25","445.00","5.94","1960.64","2326.63"
"Darkness Energy Secret","168","Burning Shadows","27.44","-17.00","-0.62",-8.29,"-0.30",-4.25,"-0.15",2017,"ENGLISH","0.52",0,0,0,0,0,0,0,"-17.00",0,"0.73","0.00","20.00","0.37","-8.29","10.25","0.41","-7.45","11.23","0.55","-4.25","15.00","2.92","51.00","80.00"
"Darkrai GX Secret","158","Burning Shadows","20.21","-17.00","-0.84",-7.61,"-0.38",-7.61,"-0.38",2017,"ENGLISH","0.65",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.62","-6.38","12.50","0.94","-0.77","19.09","0.55","-7.61","11.05","21.28","348.49","429.99"
"Escape Rope Secret","163","Burning Shadows","64.02","-17.00","-0.27",-17,"-0.27",8.85,"0.14",2017,"ENGLISH","0.50",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.19","-6.80","12.00","0.58","14.45","37.00","0.48","8.85","30.41"
"Fairy Energy Secret","169","Burning Shadows","49.13","-17.00","-0.35",10.63,"0.22",42.5,"0.87",2017,"ENGLISH","0.66",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.02","25.50","50.00","0.66","10.63","32.50","1.42","42.50","70.00","2.67","94.61","131.30"
"Fire Energy Secret","167","Burning Shadows","19.57","-17.00","-0.87",-17,"-0.87",-4.25,"-0.22",2017,"ENGLISH","0.68",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.10","1.37","21.61","0.77","-4.25","15.00","2.10","17.85","41.00"
"Full Art Acerola","142","Burning Shadows","65.79","-17.00","-0.26",5.74,"0.09",35.7,"0.54",2017,"ENGLISH","0.54",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.41","5.74","26.75","0.61","17.00","40.00","0.94","35.70","62.00","9.04","488.75","595.00"
"Full Art Darkrai GX","139","Burning Shadows","5.80","-17.00","-2.93",-17,"-2.93",-0.85,"-0.15",2017,"ENGLISH","0.82",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.81","-8.06","10.52","3.28","-0.85","19.00","10.34","34.00","60.00"
"Full Art Gardevoir GX","140","Burning Shadows","5.59","-17.00","-3.04",-17,"-3.04",-9.35,"-1.67",2017,"ENGLISH","0.94",0,0,0,0,0,0,0,"-17.00",0,"0.67","-13.80","3.76",0,"-17.00",0,"2.24","-6.38","12.50","1.61","-9.35","9.00","19.68","76.50","110.00"
"Full Art Guzma","143","Burning Shadows","12.45","-17.00","-1.37",-11.06,"-0.89",17,"1.37",2017,"ENGLISH","0.97",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.56","-11.06","6.99","2.57","10.20","32.00","3.21","17.00","40.00","3.69","22.10","46.00"
"Full Art Ho-Oh GX","131","Burning Shadows","5.26","-17.00","-3.23",-10.63,"-2.02",7.56,"1.44",2017,"ENGLISH","1.01",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.43","-10.63","7.50","1.90","-8.50","10.00","5.49","7.56","28.89","9.39","24.98","49.38"
"Full Art Kiawe","144","Burning Shadows","6.01","-17.00","-2.83",-8.5,"-1.41",-8.5,"-1.41",2017,"ENGLISH","1.15",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.66","-8.50","10.00","2.37","-4.88","14.26","1.66","-8.50","10.00","6.36","15.47","38.20"
"Full Art Plumeria","145","Burning Shadows","8.14","-17.00","-2.09",-2.97,"-0.36",5.1,"0.63",2017,"ENGLISH","1.18",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"2.03","-2.97","16.50","2.15","-2.13","17.50","3.19","5.10","26.00","9.68","49.95","78.77"
"Full Art Sophocles","146","Burning Shadows","5.61","-17.00","-3.03",-9.65,"-1.72",-4.08,"-0.73",2017,"ENGLISH","1.20",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.54","-9.65","8.65","2.76","-3.82","15.51","2.71","-4.08","15.20","6.64","14.66","37.24"
"Full Art Wicke","147","Burning Shadows","37.48","-17.00","-0.45",-3.83,"-0.10",26.74,"0.71",2017,"ENGLISH","0.56",0,0,0,0,0,0,0,"-17.00",0,"0.35","-5.95","13.00","0.41","-3.83","15.50","0.84","9.77","31.50","1.37","26.74","51.46","4.82","136.69","180.81"
"Gardevoir GX Secret","159","Burning Shadows","16.57","-17.00","-1.03",-8.93,"-0.54",8.49,"0.51",2017,"ENGLISH","0.62",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.57","-8.93","9.50","0.84","-5.10","14.00","1.81","8.49","29.99","15.39","199.75","255.00"
"Golisopod GX Secret","148","Burning Shadows","6.68","-17.00","-2.54",-17,"-2.54",-6.03,"-0.90",2017,"ENGLISH","1.13",0,0,0,0,0,0,"1.05","-11.03","7.02",0,"-17.00",0,0,"-17.00",0,"2.70","-1.68","18.02","1.93","-6.03","12.90","12.57","54.40","84.00"
"Lycanroc GX Secret","155","Burning Shadows","8.17","-17.00","-2.08",-10.16,"-1.24",-10.16,"-1.24",2017,"ENGLISH","1.24",0,0,0,0,"0.40","3.25",0,"-17.00",0,"2.31","-0.95","18.88","1.29","-8.08","10.50","1.53","-6.38","12.50","0.99","-10.16","8.05","5.63","22.10","46.00"
"Machamp GX Secret","154","Burning Shadows","17.80","-17.00","-0.96",-8.5,"-0.48",-0.42,"-0.02",2017,"ENGLISH","0.73",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.56","-8.50","10.01","1.40","4.14","24.87","1.10","-0.42","19.51","14.89","208.25","265.00"
"Marshadow GX Secret","156","Burning Shadows","14.23","-17.00","-1.19",-17,"-1.19",0,"0.00",2017,"ENGLISH","0.71",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.23","-2.13","17.50","1.41","0.00","20.00","7.20","70.13","102.50"
"Necrozma GX Secret","153","Burning Shadows","7.21","-17.00","-2.36",-11.06,"-1.53",-5.81,"-0.81",2017,"ENGLISH","0.88",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.97","-11.06","6.99","1.73","-6.38","12.50","1.83","-5.81","13.17","13.87","67.99","99.99"
"Noivern GX Secret","160","Burning Shadows","9.23","-17.00","-1.84",-12.1,"-1.31",-9.78,"-1.06",2017,"ENGLISH","0.80",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.62","-12.10","5.76","1.69","-3.73","15.62","0.92","-9.78","8.50","12.51","81.17","115.50"
"Rescue Stretcher Secret","165","Burning Shadows","16.66","-17.00","-1.02",-17,"-1.02",-6.38,"-0.38",2017,"ENGLISH","0.58",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.60","-8.51","9.99","0.75","-6.38","12.50","1.40","2.81","23.31"
"Salazzle GX Secret","151","Burning Shadows","8.18","-17.00","-2.08",-17,"-2.08",-6.2,"-0.76",2017,"ENGLISH","0.72",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.29","-8.05","10.53","1.55","-6.20","12.71","13.26","75.22","108.50"
"Tapu Bulu GX Secret","149","Burning Shadows","6.53","-17.00","-2.60",-13.39,"-2.05",-11.48,"-1.76",2017,"ENGLISH","0.93",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"0.65","-13.39","4.25","2.29","-4.29","14.95","1.00","-11.48","6.50","16.35","73.73","106.75"
"Tapu Fini GX Secret","152","Burning Shadows","8.12","-17.00","-2.09",-11.87,"-1.46",1.7,"0.21",2017,"ENGLISH","0.83",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.79","-4.66","14.52","0.74","-11.87","6.03","2.71","1.70","22.00","6.28","26.35","51.00"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Chikorita Reverse Holo","53","Call of Legends","7.98","-17.00","-2.13",-17,"-2.13",12.75,"1.60",2011,"ENGLISH","1.07",0,0,0,0,0,0,0,"-17.00",0,"1.51","-6.76","12.05",0,"-17.00",0,"2.05","-3.08","16.38","9.88","50.05","78.88","4.39","12.75","35.00"
"Cyndaquil Reverse Holo","55","Call of Legends","11.28","-17.00","-1.51",-17,"-1.51",-17,"-1.51",2011,"ENGLISH","0.91",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.26","4.66","25.48","1.37","-3.83","15.50",0,"-17.00",0
"Darkness Energy","94","Call of Legends","159.97","-17.00","-0.11",-17,"-0.11",93.16,"0.58",2011,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.81","93.16","129.59","2.41","310.25","385.00"
"Deoxys Holo","2","Call of Legends","9.62","-17.00","-1.77",-17,"-1.77",2.86,"0.30",2011,"ENGLISH","1.10",0,0,0,0,0,0,0,"-17.00",0,"1.89","-1.56","18.16",0,"-17.00",0,"1.82","-2.13","17.50","3.27","9.77","31.50","2.43","2.86","23.37"
"Deoxys Holo","SL1","Call of Legends","69.59","-17.00","-0.24",48.78,"0.70",167.88,"2.41",2011,"ENGLISH","1.03",0,0,"0.46","32.00",0,0,"0.73","26.35","51.00","0.80","30.22","55.55","1.82","90.74","126.75","1.11","48.78","77.39","3.13","167.88","217.50","26.94","1576.75","1875.00"
"Deoxys Reverse Holo","2","Call of Legends","5.33","-17.00","-3.19",-17,"-3.19",-1.75,"-0.33",2011,"ENGLISH","1.42",0,0,0,0,0,0,0,"-17.00",0,"2.82","-4.21","15.04",0,"-17.00",0,"2.47","-5.79","13.19","3.37","-1.75","17.94","8.74","22.58","46.57"
"Dialga Holo","SL2","Call of Legends","49.48","-17.00","-0.34",58.45,"1.18",176.35,"3.56",2011,"ENGLISH","1.68",0,0,0,0,"0.73","36.08","1.98","66.41","98.13",0,"-17.00",0,"1.79","58.45","88.77","2.98","108.38","147.50","4.60","176.35","227.47","21.22","875.50","1050.00"
"Dialga Holo","3","Call of Legends","8.14","-17.00","-2.09",-17,"-2.09",-5.53,"-0.68",2011,"ENGLISH","1.15",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"3.36","6.26","27.36",0,"-17.00",0,"1.91","-3.81","15.52","1.66","-5.53","13.50"
"Eevee Reverse Holo","56","Call of Legends","14.66","-17.00","-1.16",-17,"-1.16",-17,"-1.16",2011,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.59","15.30","38.00",0,"-17.00",0
"Entei Holo","SL3","Call of Legends","88.68","-17.00","-0.19",52.78,"0.60",189.13,"2.13",2011,"ENGLISH","0.74",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.16","70.13","102.50","0.93","52.78","82.09","2.73","189.13","242.50","11.84","875.50","1050.00"
"Espeon Holo","4","Call of Legends","16.65","-17.00","-1.02",3.82,"0.23",37.4,"2.25",2011,"ENGLISH","1.15",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.47","3.82","24.50","2.56","19.17","42.55","3.84","37.40","63.99","27.03","365.49","449.99"
"Espeon Reverse Holo","4","Call of Legends","25.26","-17.00","-0.67",-17,"-0.67",2.13,"0.08",2011,"ENGLISH","0.81",0,0,0,0,0,0,0,"-17.00",0,"0.95","3.48","24.10",0,"-17.00",0,"1.28","10.48","32.33","0.89","2.13","22.50","1.14","7.45","28.77"
"Feraligatr Reverse Holo","25","Call of Legends","11.12","-17.00","-1.53",5.1,"0.46",5.1,"-1.53",2011,"ENGLISH","1.32",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"2.66","8.17","29.61","2.34","5.10","26.00","3.51","16.20","39.06",0,"-17.00",0
"Fighting Energy","93","Call of Legends","19.81","-17.00","-0.86",-17,"-0.86",0,"0.00",2011,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.01","0.00","20.00","8.58","127.49","169.99"
"Fighting Energy Reverse Holo","93","Call of Legends","19.81","-17.00","-0.86",-17,"-0.86",-17,"-0.86",2011,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.43","40.79","67.99",0,"-17.00",0
"Fire Energy","89","Call of Legends","24.80","-17.00","-0.69",-17,"-0.69",-6.38,"-0.26",2011,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.50","-6.38","12.50","4.44","76.50","110.00"
"Fire Energy Reverse Holo","89","Call of Legends","24.80","-17.00","-0.69",-17,"-0.69",-17,"-0.69",2011,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.45","13.60","36.00",0,"-17.00",0
"Flareon Reverse Holo","44","Call of Legends","21.65","-17.00","-0.79",-17,"-0.79",-0.01,"-0.00",2011,"ENGLISH","0.83",0,0,0,0,0,0,0,"-17.00",0,"1.66","13.60","36.00",0,"-17.00",0,0,"-17.00",0,"1.15","4.24","24.99","0.92","-0.01","19.99"
"Grass Energy","88","Call of Legends","26.64","-17.00","-0.64",-17,"-0.64",28.12,"1.06",2011,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.37","59.42","89.90","1.99","28.12","53.08"
"Groudon Holo","SL4","Call of Legends","83.05","-17.00","-0.20",68,"0.82",216.75,"2.61",2011,"ENGLISH","0.96",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.20","68.00","100.00","1.89","116.32","156.85","3.31","216.75","275.00","21.67","1513.00","1800.00"
"Groudon Holo","6","Call of Legends","6.39","-17.00","-2.66",-1.26,"-0.20",31.43,"4.92",2011,"ENGLISH","1.56",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"2.90","-1.26","18.52","3.21","0.44","20.52","8.92","31.43","56.98","45.85","232.05","293.00"
"Groudon Reverse Holo","6","Call of Legends","7.17","-17.00","-2.37",-17,"-2.37",-17,"-2.37",2011,"ENGLISH","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"9.34","39.95","67.00",0,"-17.00",0
"Gyarados Holo","7","Call of Legends","23.82","-17.00","-0.71",-0.54,"-0.02",67.97,"2.85",2011,"ENGLISH","0.77",0,0,0,0,0,0,0,"-17.00",0,"0.95","2.18","22.57","0.81","-0.54","19.36","0.99","2.99","23.52","4.20","67.97","99.97","19.34","374.60","460.71"
"Gyarados Reverse Holo","7","Call of Legends","14.89","-17.00","-1.14",4.07,"0.27",4.07,"-1.14",2011,"ENGLISH","1.11",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,"1.66","4.07","24.79","2.17","10.48","32.33","2.22","11.05","33.00",0,"-17.00",0
"Ho-Oh Holo","9","Call of Legends","16.58","-17.00","-1.03",15.3,"0.92",42.5,"2.56",2011,"ENGLISH","1.57",0,0,0,0,0,0,"1.30","1.35","21.59",0,"-17.00",0,"3.08","26.35","51.00","2.29","15.30","38.00","4.22","42.50","70.00","27.90","376.13","462.50"
