"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Vileplume GX Secret","250","Cosmic Eclipse","26.09","-17.00","-0.65",-17,"-0.65",2019,"0.55",0,0,0,0,0,0,0,0,0,0,0,0,"0.44","11.50","1.25","32.50","3.01","78.63"
"Volcarona GX Secret","252","Cosmic Eclipse","9.11","-17.00","-1.87",-17,"-1.87",2019,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.37","21.64","4.27","38.88"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Crawdaunt ex","005","Crawdaunt Quarter Deck","12.99","-17.00","-1.31",-17,"-1.31",2005,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.85","49.99","5.00","65.00"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Alolan Exeggutor GX Secret","118","Crimson Invasion","6.59","-17.00","-2.58",-17,"-2.58",2017,"1.49",0,0,0,0,0,0,0,0,0,0,0,0,"5.16","34.00","2.34","15.45","6.22","41.00"
"Alolan Golem GX Secret","113","Crimson Invasion","6.74","-17.00","-2.52",-17,"-2.52",2017,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.34","9.00","6.45","43.50"
"Buzzwole GX Secret","115","Crimson Invasion","6.85","-17.00","-2.48",-17,"-2.48",2017,"0.87",0,0,0,0,0,0,0,0,0,0,0,0,"2.05","14.02","2.19","15.00","5.66","38.77"
"Counter Catcher Secret","120","Crimson Invasion","20.45","-17.00","-0.83",-17,"-0.83",2017,"0.53",0,0,0,0,0,0,0,0,0,0,0,0,"0.37","7.50","1.08","22.18","0.94","19.17"
"Counter Energy Secret","122","Crimson Invasion","7.39","-17.00","-2.30",-17,"-2.30",2017,"0.76",0,0,0,0,0,0,0,0,0,0,0,0,"1.49","11.01","1.08","8.00","2.44","18.05"
"Full Art Gladion","109","Crimson Invasion","10.46","-17.00","-1.62",-17,"-1.62",2017,"0.83",0,0,0,0,0,0,"0.57","6.00",0,0,0,0,"1.67","17.52","1.76","18.43","1.96","20.50"
"Full Art Gyarados GX","101","Crimson Invasion","8.65","-17.00","-1.97",-17,"-1.97",2017,"0.97",0,0,0,0,0,0,0,0,0,0,0,0,"2.56","22.16","4.03","34.88","9.94","86.00"
"Full Art Lusamine","110","Crimson Invasion","32.23","-17.00","-0.53",-17,"-0.53",2017,"0.62",0,0,0,0,0,0,0,0,0,0,0,0,"0.81","26.00","1.62","52.25","11.95","385.00"
"Full Art Olivia","111","Crimson Invasion","15.80","-17.00","-1.08",-17,"-1.08",2017,"0.59",0,0,0,0,0,0,0,0,0,0,0,0,"0.66","10.50","1.51","23.83","6.12","96.62"
"Guzzlord GX Secret","116","Crimson Invasion","6.54","-17.00","-2.60",-17,"-2.60",2017,"0.77",0,0,0,0,0,0,0,0,0,0,0,0,"1.53","10.00","3.82","24.99","4.59","30.00"
"Gyarados GX Secret","112","Crimson Invasion","32.16","-17.00","-0.53",-17,"-0.53",2017,"0.65",0,0,0,0,0,0,0,0,0,0,0,0,"0.93","30.00","1.62","51.99","2.71","87.25"
"Kartana GX Secret","117","Crimson Invasion","6.04","-17.00","-2.81",-12.76,"-2.11",2017,"1.05",0,0,0,0,0,0,0,0,0,0,"0.83","4.99","2.71","16.38","1.57","9.50","4.14","25.00"
"Nihilego GX Secret","114","Crimson Invasion","6.97","-17.00","-2.44",-17,"-2.44",2017,"0.80",0,0,0,0,0,0,0,0,0,0,0,0,"1.72","11.99","2.22","15.50","8.17","56.95"
"Silvally GX Secret","119","Crimson Invasion","7.24","-17.00","-2.35",-17,"-2.35",2017,"0.56",0,0,0,0,0,0,0,0,0,0,0,0,"0.52","3.73","4.15","30.00","3.39","24.52"
"Water Energy Secret","124","Crimson Invasion","19.48","-17.00","-0.87",-7.22,"-0.37",2017,"0.69",0,0,0,0,0,0,0,0,0,0,"1.26","24.51","0.59","11.50","1.13","22.00","1.62","31.55"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Arceus VSTAR","GG70","Crown Zenith","52.79","-17.00","-0.32",-17,"-0.32",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.11","58.52","2.09","110.54"
"Colress's Experiment","GG59","Crown Zenith","9.36","-17.00","-1.82",-17,"-1.82",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.96","8.97","2.70","25.25"
"Cynthia's Ambition","GG60","Crown Zenith","9.68","-17.00","-1.76",-17,"-1.76",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.13","20.60","3.87","37.50"
"Darkrai VSTAR","GG50","Crown Zenith","16.59","-17.00","-1.02",-17,"-1.02",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.02","16.93","2.77","46.00"
"Deoxys VMAX","GG45","Crown Zenith","9.86","-17.00","-1.72",-17,"-1.72",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.18","21.51","4.02","39.67"
"Deoxys VSTAR","GG46","Crown Zenith","9.70","-17.00","-1.75",-17,"-1.75",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.81","17.54","5.04","48.83"
"Elesa's Sparkle","147","Crown Zenith","19.77","-17.00","-0.86",-17,"-0.86",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.09","21.46","2.20","43.51"
"Entei V","GG36","Crown Zenith","15.98","-17.00","-1.06",-17,"-1.06",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.76","28.13","3.37","53.89"
"Friends in Hisui","148","Crown Zenith","5.42","-17.00","-3.13",-17,"-3.13",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.18","17.24","4.53","24.57"
"Friends in Sinnoh","149","Crown Zenith","5.81","-17.00","-2.93",-17,"-2.93",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.41","14.00","4.39","25.52"
"Gardenia's Vigor","GG61","Crown Zenith","6.55","-17.00","-2.60",-17,"-2.60",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.91","12.52","6.95","45.50"
"Giratina VSTAR","GG69","Crown Zenith","76.49","-17.00","-0.22",-17,"-0.22",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.91","69.53","1.76","134.43"
"Glaceon VSTAR","GG40","Crown Zenith","18.57","-17.00","-0.92",-17,"-0.92",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.27","23.52","2.85","52.96"
"Hisuian Samurott V","GG51","Crown Zenith","5.60","-17.00","-3.04",-17,"-3.04",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.03","22.58","6.37","35.67"
"Hisuian Zoroark VSTAR","GG56","Crown Zenith","12.37","-17.00","-1.37",-17,"-1.37",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.30","16.13","3.08","38.03"
"Irida","GG63","Crown Zenith","14.38","-17.00","-1.18",-17,"-1.18",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.04","14.90","2.52","36.26"
"Leafeon VSTAR","GG35","Crown Zenith","19.74","-17.00","-0.86",-17,"-0.86",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.49","29.42","2.34","46.15"
"Lumineon V","GG39","Crown Zenith","8.72","-17.00","-1.95",-17,"-1.95",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.94","16.96","3.32","28.94"
"Melony","GG64","Crown Zenith","5.05","-17.00","-3.37",-17,"-3.37",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.66","13.42","6.45","32.55"
"Mew","GG10","Crown Zenith","5.51","-17.00","-3.09",-17,"-3.09",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.11","17.11","8.74","48.15"
"Mewtwo VSTAR","GG44","Crown Zenith","43.09","-17.00","-0.39",-17,"-0.39",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.18","50.93","2.43","104.61"
"Origin Forme Dialga VSTAR","GG68","Crown Zenith","36.80","-17.00","-0.46",-17,"-0.46",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.95","35.00","2.33","85.76"
"Origin Forme Palkia VSTAR","GG67","Crown Zenith","38.15","-17.00","-0.45",-17,"-0.45",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.02","38.89","2.44","93.21"
"Pikachu","160","Crown Zenith","6.75","-17.00","-2.52",-17,"-2.52",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.58","17.40","6.05","40.78"
"Raikou V","GG41","Crown Zenith","16.61","-17.00","-1.02",-17,"-1.02",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.57","26.06","4.11","68.31"
"Regigigas VSTAR","GG55","Crown Zenith","6.23","-17.00","-2.73",-17,"-2.73",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.90","24.33","5.36","33.37"
"Roxanne","GG66","Crown Zenith","7.50","-17.00","-2.27",-17,"-2.27",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.44","10.82","3.58","26.83"
"Simisear VSTAR","GG37","Crown Zenith","6.33","-17.00","-2.69",-17,"-2.69",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.52","22.25","6.05","38.24"
"Suicune V","GG38","Crown Zenith","15.29","-17.00","-1.11",-17,"-1.11",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.05","31.34","4.56","69.77"
"Zacian V","GG48","Crown Zenith","10.12","-17.00","-1.68",-17,"-1.68",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.97","19.92","3.52","35.63"
"Zamazenta V","GG54","Crown Zenith","6.25","-17.00","-2.72",-17,"-2.72",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.72","23.25","4.91","30.68"
"Zeraora VMAX","GG42","Crown Zenith","6.13","-17.00","-2.77",-17,"-2.77",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.59","22.00","4.45","27.28"
"Zeraora VSTAR","GG43","Crown Zenith","7.25","-17.00","-2.34",-17,"-2.34",2023,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.22","8.88","4.58","33.20"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Aggron ex","89","Crystal Guardians","49.24","-17.00","-0.35",-17,"-0.35",2006,"0.71",0,0,0,0,0,0,0,0,"0.42","20.52",0,0,"1.32","65.00","1.83","90.00","7.97","392.21"
"Alakazam Star","99","Crystal Guardians","314.99","172.80","0.55",324.86,"1.03",2006,"1.11","0.79","0.15","0.53","167.50","0.71","223.29","0.71","225.00","1.00","314.00","1.28","402.19","1.45","456.00","2.65","835.00","8.10","2550.00"
"Banette Reverse Holo","1","Crystal Guardians","5.84","-17.00","-2.91",-1.26,"-0.22",2006,"1.84",0,0,0,0,0,0,0,0,0,0,"3.17","18.52","4.35","25.40","3.70","21.61",0,0
"Blastoise","14","Crystal Guardians","5.80","-17.00","-2.93",-17,"-2.93",2006,"2.83",0,0,0,0,0,0,0,0,"3.93","22.80",0,0,"8.44","48.97","8.62","50.00","5.21","30.25"
"Blastoise Holo","2","Crystal Guardians","45.71","-17.00","-0.37",28.57,"0.63",2006,"1.02",0,0,0,0,"1.20","54.68",0,0,"0.81","37.06","1.20","55.00","1.17","53.61","5.23","239.19","10.83","495.00"
"Blastoise Reverse Holo","14","Crystal Guardians","38.20","-17.00","-0.45",13.62,"0.36",2006,"0.82",0,0,0,0,0,0,0,0,"0.65","24.99","0.94","36.02","1.29","49.34","1.07","41.00","9.69","369.99"
"Blastoise Reverse Holo","2","Crystal Guardians","84.58","-17.00","-0.20",37.29,"0.44",2006,"0.66",0,0,0,0,0,0,"0.63","53.00","0.48","41.00","0.83","69.99","0.76","63.87","0.80","68.00","6.99","591.00"
"Blaziken ex","90","Crystal Guardians","49.84","-17.00","-0.34",22.95,"0.46",2006,"1.00","1.15",0,0,0,0,0,"0.80","40.00","0.86","43.00","0.94","47.00","1.61","80.00","1.83","91.00","14.45","720.00"
"Bulbasaur Reverse Holo","46","Crystal Guardians","23.84","-17.00","-0.71",-2.13,"-0.09",2006,"0.74",0,0,0,0,0,0,0,0,0,0,"0.73","17.50","1.26","29.99","1.92","45.88","6.40","152.50"
"Bulbasaur Reverse Holo","45","Crystal Guardians","15.55","-17.00","-1.09",-5.2,"-0.33",2006,"0.82",0,0,0,0,0,0,"0.51","8.00",0,0,"0.89","13.88","1.40","21.78","2.30","35.75","16.01","249.00"
"Cacturne Reverse Holo","15","Crystal Guardians","7.63","-17.00","-2.23",-17,"-2.23",2006,"1.20",0,0,0,0,0,0,"0.79","5.99",0,0,0,0,"3.33","25.40","3.61","27.58","21.31","162.60"
"Castaway Reverse Holo","72","Crystal Guardians","7.34","-17.00","-2.32",-17,"-2.32",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.01","29.46",0,0
"Celebi Star","100","Crystal Guardians","489.97","95.63","0.20",227.8,"0.46",2006,"0.53","0.22","0.21","0.43","213.02","0.31","153.24","0.27","132.50","0.37","183.50","0.59","288.00","0.80","390.00","1.63","800.00","3.98","1950.00"
"Cessation Crystal Reverse Holo","74","Crystal Guardians","5.99","-17.00","-2.84",-17,"-2.84",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.12","0.73",0,0
"Charizard Holo","4","Crystal Guardians","248.69","74.38","0.30",139.4,"0.56",2006,"0.69","2.45","0.31","0.38","94.00","0.57","141.00","0.43","107.50","0.50","124.50","0.74","184.00","0.92","228.53","1.74","432.13","6.92","1722.00"
"Charizard Reverse Holo","4","Crystal Guardians","275.00","-17.00","-0.06",216.75,"0.79",2006,"0.82","0.26","0.31","0.27","75.00",0,0,"0.55","149.99","0.63","172.50","1.00","275.00","1.12","307.50","4.07","1120.42","17.64","4851.13"
"Charmander Reverse Holo","48","Crystal Guardians","10.94","-17.00","-1.55",-5.44,"-0.50",2006,"1.15",0,0,0,0,0,0,"0.96","10.50",0,0,"1.24","13.60","2.26","24.74","5.30","57.93","15.36","168.00"
"Charmander Reverse Holo","49","Crystal Guardians","34.19","-17.00","-0.50",0.43,"0.01",2006,"0.63",0,0,0,0,0,0,0,0,0,0,"0.93","31.81","0.60","20.50","1.90","65.00","1.35","46.07"
"Charmeleon Reverse Holo","29","Crystal Guardians","14.73","-17.00","-1.15",-17,"-1.15",2006,"0.93",0,0,0,0,0,0,"0.98","14.45",0,0,0,0,"1.77","26.00","2.10","31.00","18.56","273.33"
"Charmeleon Reverse Holo","30","Crystal Guardians","21.10","-17.00","-0.81",-17,"-0.81",2006,"0.72",0,0,0,0,0,0,0,0,0,0,0,0,"1.28","27.00","2.70","57.00","48.58","1025.00"
"Combusken Reverse Holo","31","Crystal Guardians","5.04","-17.00","-3.37",-17,"-3.37",2006,"1.08",0,0,0,0,0,0,0,0,0,0,"2.98","15.02",0,0,"3.40","17.12",0,0
"Combusken Reverse Holo","16","Crystal Guardians","7.15","-17.00","-2.38",-17,"-2.38",2006,"0.64",0,0,0,0,0,0,0,0,0,0,0,0,"0.91","6.50","3.64","26.02","25.52","182.50"
"Delcatty ex","91","Crystal Guardians","29.99","-2.97","-0.10",19.55,"0.65",2006,"1.14",0,0,0,0,"0.55","16.50","0.62","18.52","1.46","43.93","1.43","43.00","1.43","43.00","2.43","73.00","12.47","374.00"
"Double Rainbow Energy","88","Crystal Guardians","7.75","-17.00","-2.19",-17,"-2.19",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.16","39.99",0,0
"Double Rainbow Energy Reverse Holo","88","Crystal Guardians","12.88","-17.00","-1.32",-17,"-1.32",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.33","30.00",0,0
"Dugtrio Holo","5","Crystal Guardians","5.23","-17.00","-3.25",-17,"-3.25",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.72","14.25","20.00","104.58"
"Dugtrio Reverse Holo","5","Crystal Guardians","7.71","-17.00","-2.20",-12.32,"-1.60",2006,"0.68",0,0,0,0,0,0,0,0,0,0,"0.71","5.50","0.97","7.50","3.15","24.25","12.58","97.00"
"Energy Search Reverse Holo","86","Crystal Guardians","5.49","-17.00","-3.10",-17,"-3.10",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.18","0.99",0,0
"Exploud ex","92","Crystal Guardians","23.48","-17.00","-0.72",13.4,"0.57",2006,"1.03","1.72",0,0,0,"0.66","15.50",0,0,0,0,"1.77","41.52","1.52","35.77","2.56","60.06","14.93","350.67"
"Fearow Reverse Holo","18","Crystal Guardians","9.42","-17.00","-1.80",-17,"-1.80",2006,"1.01",0,0,0,0,0,0,0,0,0,0,0,0,"2.77","26.07","3.40","32.00",0,0
"Groudon ex","93","Crystal Guardians","62.07","-17.00","-0.27",42.71,"0.69",2006,"0.98",0,0,0,0,0,0,"0.42","26.00","1.45","90.00","1.13","70.25","1.21","75.06","1.42","88.00","8.38","519.87"
"Grovyle Reverse Holo","19","Crystal Guardians","26.46","-17.00","-0.64",-17,"-0.64",2006,"0.55",0,0,0,0,0,0,"0.26","6.95",0,0,"0.51","13.52",0,0,"1.03","27.20","2.68","71.00"
"Grovyle Reverse Holo","32","Crystal Guardians","5.01","-17.00","-3.39",-17,"-3.39",2006,"1.22",0,0,0,0,0,0,0,0,"1.70","8.50","2.50","12.50",0,0,"4.01","20.07","2.69","13.50"
"Igglybuff Reverse Holo","21","Crystal Guardians","5.13","-17.00","-3.31",-17,"-3.31",2006,"1.24",0,0,0,0,0,0,0,0,0,0,0,0,"3.90","19.99","3.90","20.00","15.79","81.00"
"Ivysaur Reverse Holo","35","Crystal Guardians","16.70","-17.00","-1.02",-17,"-1.02",2006,"0.99",0,0,0,0,0,0,0,0,"1.62","27.09",0,0,"1.52","25.35","1.41","23.50","1.50","25.00"
"Ivysaur Reverse Holo","34","Crystal Guardians","15.54","-17.00","-1.09",-6.38,"-0.41",2006,"0.81",0,0,0,0,0,0,0,0,0,0,"0.80","12.50","1.55","24.03","2.06","32.00","5.91","91.78"
"Jirachi ex","94","Crystal Guardians","78.16","-17.00","-0.22",68,"0.87",2006,"1.08",0,0,"1.28","100.00",0,0,"0.29","22.37","1.09","85.00","2.03","159.00","1.28","100.00","1.79","139.99","7.40","578.00"
"Kingler Reverse Holo","22","Crystal Guardians","21.07","-17.00","-0.81",-17,"-0.81",2006,"0.81",0,0,0,0,0,0,0,0,0,0,0,0,"1.76","37.00","2.85","59.99","3.42","72.00"
"Kyogre ex","95","Crystal Guardians","53.81","-17.00","-0.32",19.69,"0.37",2006,"0.72",0,0,0,0,0,0,"0.48","26.00",0,0,"0.80","43.16","1.00","54.00","2.65","142.50","11.34","610.00"
"Lairon Reverse Holo","36","Crystal Guardians","6.25","-17.00","-2.72",-17,"-2.72",2006,"0.80",0,0,0,0,0,0,0,0,0,0,"1.60","10.00",0,0,"2.27","14.21","4.94","30.89"
"Ludicolo Holo","6","Crystal Guardians","9.89","-17.00","-1.72",-17,"-1.72",2006,"1.39",0,0,0,0,0,0,0,0,"1.35","13.35",0,0,"3.78","37.43","2.44","24.09","23.81","235.50"
"Ludicolo Reverse Holo","6","Crystal Guardians","16.37","-17.00","-1.04",-17,"-1.04",2006,"0.79",0,0,0,0,0,0,0,0,"0.64","10.51",0,0,"1.50","24.52","2.20","36.00","15.27","250.01"
"Luvdisc Reverse Holo","7","Crystal Guardians","6.45","-17.00","-2.64",-17,"-2.64",2006,"0.95",0,0,0,0,0,0,0,0,0,0,0,0,"2.44","15.71","4.50","29.00","2.87","18.50"
"Manectric Holo","8","Crystal Guardians","5.42","-17.00","-3.14",-6.38,"-1.18",2006,"1.35",0,0,0,0,0,0,0,0,0,0,"2.86","15.50","2.31","12.50","4.61","25.00","20.46","110.88"
"Manectric Reverse Holo","8","Crystal Guardians","7.46","-17.00","-2.28",-17,"-2.28",2006,"1.06",0,0,0,0,0,0,0,0,0,0,0,0,"2.98","22.22","3.35","25.00","21.23","158.50"
"Marshtomp Reverse Holo","24","Crystal Guardians","5.64","-17.00","-3.01",-17,"-3.01",2006,"0.60",0,0,"0.83","4.69",0,0,0,0,0,0,0,0,0,0,"3.76","21.23","13.48","76.00"
"Marshtomp Reverse Holo","38","Crystal Guardians","5.59","-17.00","-3.04",-17,"-3.04",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.07","22.73","16.83","94.07"
"Mawile Reverse Holo","9","Crystal Guardians","9.26","-17.00","-1.84",-17,"-1.84",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.54","32.81","15.06","139.50"
"Mudkip Reverse Holo","57","Crystal Guardians","10.99","-17.00","-1.55",1.27,"0.12",2006,"1.15",0,0,0,0,0,0,0,0,0,0,"1.96","21.50","2.09","23.00","3.23","35.49","27.29","299.95"
"Mudkip Reverse Holo","58","Crystal Guardians","9.26","-17.00","-1.84",-17,"-1.84",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.40","49.99","17.17","159.00"
"Pelipper Reverse Holo","26","Crystal Guardians","8.03","-17.00","-2.12",0.48,"0.06",2006,"1.45",0,0,0,0,0,0,0,0,0,0,"3.11","25.00","2.56","20.56","8.46","67.95","40.47","325.00"
"Sableye Holo","10","Crystal Guardians","8.92","-17.00","-1.91",-3.83,"-0.43",2006,"1.02",0,0,0,0,0,0,0,0,0,0,"1.74","15.51","1.74","15.50","6.17","55.00","33.63","299.95"
"Sableye Reverse Holo","10","Crystal Guardians","15.48","-17.00","-1.10",-2.97,"-0.19",2006,"0.83",0,0,0,0,0,0,0,0,0,0,"1.07","16.50","1.39","21.50","5.10","79.01","12.79","197.99"
"Sceptile ex","96","Crystal Guardians","66.73","-17.00","-0.25",-17,"-0.25",2006,"0.71",0,0,"0.11","7.50","0.54","36.00",0,0,"0.58","39.00",0,0,"1.03","68.50","2.17","144.95","14.24","949.99"
"Shiftry ex","97","Crystal Guardians","24.92","-17.00","-0.68",16.66,"0.67",2006,"1.16",0,0,0,0,0,0,"0.97","24.25","0.94","23.50","1.59","39.60","1.60","39.99","1.92","47.88","13.12","327.00"
"Squirtle Reverse Holo","63","Crystal Guardians","19.14","-17.00","-0.89",-2.84,"-0.15",2006,"0.78",0,0,0,0,0,0,0,0,"0.68","13.06","0.87","16.66","1.12","21.50","1.67","32.00","8.49","162.53"
"Squirtle Reverse Holo","64","Crystal Guardians","54.88","-17.00","-0.31",-17,"-0.31",2006,"0.53",0,0,0,0,0,0,"0.26","14.51",0,0,0,0,"0.47","26.00","1.28","69.99","5.47","299.99"
"Swalot Reverse Holo","11","Crystal Guardians","7.52","-17.00","-2.26",-17,"-2.26",2006,"1.11",0,0,0,0,0,0,0,0,0,0,0,0,"3.25","24.41","3.51","26.43","6.65","49.99"
"Swampert ex","98","Crystal Guardians","64.55","-17.00","-0.26",42.5,"0.66",2006,"0.84",0,"0.31",0,0,"0.32","20.50",0,0,"0.82","52.77","1.08","70.00","1.18","76.00","2.09","134.99","2.43","156.57"
"Swampert Reverse Holo","27","Crystal Guardians","29.82","-17.00","-0.57",-17,"-0.57",2006,"0.58",0,0,0,0,0,0,0,0,0,0,0,0,"0.62","18.50","2.17","64.83","2.55","76.00"
"Tauros Holo","12","Crystal Guardians","5.62","-17.00","-3.02",-17,"-3.02",2006,"1.20",0,0,0,0,0,0,0,0,0,0,0,0,"3.69","20.72","5.69","32.00","26.74","150.28"
"Tauros Reverse Holo","12","Crystal Guardians","7.12","-17.00","-2.39",-6.38,"-0.90",2006,"1.13",0,0,0,0,0,0,0,0,0,0,"2.29","16.30","1.76","12.50","5.62","39.99","22.15","157.69"
"Torchic Reverse Holo","66","Crystal Guardians","8.05","-17.00","-2.11",-8.08,"-1.00",2006,"1.30",0,0,0,0,0,0,0,0,0,0,"1.30","10.50","3.48","28.00","3.49","28.07","9.58","77.14"
"Treecko Reverse Holo","67","Crystal Guardians","5.17","-17.00","-3.29",-17,"-3.29",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.55","23.50","19.96","103.20"
"Venusaur Reverse Holo","28","Crystal Guardians","33.11","-17.00","-0.51",-17,"-0.51",2006,"0.66",0,"0.47",0,0,0,0,0,0,"0.81","26.69",0,0,"0.69","23.00","1.99","66.00","11.12","368.04"
"Wartortle Reverse Holo","43","Crystal Guardians","23.49","-17.00","-0.72",-17,"-0.72",2006,"0.63",0,0,0,0,0,0,0,0,0,0,0,0,"0.83","19.50","1.45","34.12","3.53","83.00"
"Wartortle Reverse Holo","42","Crystal Guardians","12.79","-17.00","-1.33",-17,"-1.33",2006,"0.62",0,0,0,0,0,0,0,0,0,0,0,0,"0.78","10.00","1.21","15.50","2.97","38.00"
"Wigglytuff Holo","13","Crystal Guardians","5.82","-17.00","-2.92",-17,"-2.92",2006,"0.68",0,0,0,0,0,0,0,0,0,0,0,0,"1.12","6.50","5.70","33.20","39.09","227.50"
"Wigglytuff Reverse Holo","13","Crystal Guardians","6.56","-17.00","-2.59",-17,"-2.59",2006,"2.58",0,0,0,0,0,0,0,0,"2.74","17.99",0,0,"8.38","55.00","4.42","29.00","12.87","84.51"
"Windstorm Reverse Holo","85","Crystal Guardians","7.89","-17.00","-2.15",-17,"-2.15",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.65","44.56",0,0
